gene_ID,DRR016125,DRR016126,DRR016127,DRR016128,DRR016129,DRR016130,DRR016131,DRR016132,DRR016133,DRR016134,DRR016135,DRR016136,DRR016137,DRR016138,DRR016139,DRR016140
AT1G04160,1,0,1,3,2,1,0,1,0,0,0,1,4,0,3,0
AT1G04170,13,18,14,20,22,22,10,15,36,8,18,16,28,4,8,7
AT1G04171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04180,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AT1G04190,2,6,0,8,2,3,0,5,8,1,2,7,2,1,1,1
AT1G04200,6,2,2,2,2,4,0,5,3,1,3,1,0,1,4,2
AT1G04210,3,3,21,3,2,2,9,4,11,1,12,1,3,2,13,3
AT1G04220,2,33,8,2,7,39,2,2,2,21,10,10,3,36,5,0
AT1G04230,0,1,3,2,0,2,0,0,0,0,2,0,0,1,0,1
AT1G04240,0,0,10,5,3,1,9,1,1,0,8,11,1,1,5,3
AT1G04250,1,2,1,5,1,2,4,13,4,0,11,21,3,0,4,18
AT1G04260,5,1,2,0,1,1,3,2,7,1,5,2,2,9,6,4
AT1G04270,69,40,30,85,77,42,61,93,82,21,66,122,71,34,48,79
AT1G04280,4,6,8,5,8,6,7,5,12,1,4,1,10,3,2,5
AT1G04290,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1
AT1G04295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04300,14,22,29,14,16,36,21,6,17,5,22,15,12,8,35,3
AT1G04310,2,1,1,1,3,4,11,0,5,11,5,2,3,4,0,0
AT1G04320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04330,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AT1G04340,10,5,3,7,2,7,1,0,3,0,0,3,1,0,0,1
AT1G04350,1,2,10,11,2,13,13,24,4,5,12,8,1,3,2,4
AT1G04360,0,0,0,0,1,2,2,2,1,1,0,1,2,1,1,1
AT1G04370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AT1G04390,0,0,0,1,5,1,2,0,1,1,2,2,1,1,1,1
AT1G04400,53,73,29,32,43,63,50,25,39,38,43,24,52,29,50,13
AT1G04410,146,153,149,136,142,148,159,129,193,89,183,178,176,106,135,121
AT1G04420,3,5,23,19,7,9,20,21,9,3,31,26,11,10,23,19
AT1G04425,1,0,0,1,0,1,0,3,0,0,0,0,0,1,0,1
AT1G04430,8,8,25,14,7,9,13,10,12,3,24,26,18,18,24,11
AT1G04440,12,46,20,11,22,45,8,11,21,34,1,11,21,17,13,2
AT1G04445,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0
AT1G04450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04480,35,19,19,29,8,17,26,30,47,9,15,44,22,10,32,41
AT1G04490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04510,0,11,7,5,9,13,7,7,6,7,3,11,3,3,9,5
AT1G04520,0,1,1,6,2,0,0,4,2,0,1,3,0,1,0,7
AT1G04530,4,1,3,23,3,5,9,16,7,2,5,39,11,2,3,10
AT1G04540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04550,0,2,2,8,1,0,10,8,0,1,1,15,1,1,0,1
AT1G04555,0,0,0,0,2,1,0,2,1,1,1,0,1,1,0,0
AT1G04560,0,0,0,0,0,1,1,0,0,0,1,0,0,2,4,0
AT1G04570,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04580,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AT1G04590,2,0,5,1,0,3,4,5,5,2,1,2,3,1,2,1
AT1G04600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04610,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
AT1G04620,2,13,1,0,3,7,8,3,11,12,3,3,8,5,3,3
AT1G04625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04630,2,3,1,3,6,1,2,9,5,2,6,11,2,3,2,0
AT1G04635,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
AT1G04640,0,6,11,0,2,3,10,9,3,0,7,11,2,1,1,5
AT1G04645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04650,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AT1G04660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04680,7,2,1,21,16,2,7,25,12,2,4,17,2,2,1,18
AT1G04684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04690,1,3,8,13,22,20,13,16,14,17,13,13,29,3,26,7
AT1G04700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04710,10,2,4,3,4,8,2,3,6,2,9,5,2,1,3,2
AT1G04720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04730,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
AT1G04750,25,19,8,12,32,15,18,10,24,16,14,23,21,12,8,17
AT1G04760,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AT1G04770,1,6,4,8,1,1,4,6,2,1,11,11,2,1,14,8
AT1G04778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AT1G04780,12,20,2,11,5,13,16,6,14,21,12,3,3,16,9,2
AT1G04790,0,0,2,1,0,10,2,3,3,1,5,1,1,1,5,8
AT1G04800,39,11,3,45,53,17,1,46,51,11,8,45,82,17,19,45
AT1G04810,13,17,13,6,12,6,7,8,10,3,12,17,9,5,8,9
AT1G04820,56,53,44,72,65,48,51,67,81,21,53,73,80,22,48,51
AT1G04830,3,8,12,2,7,16,2,5,9,2,2,1,5,10,3,2
AT1G04840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT1G04850,10,22,13,18,11,24,29,11,33,18,30,19,16,21,17,8
AT1G04860,3,2,2,2,1,5,0,5,2,1,3,4,2,3,0,3
AT1G04870,2,1,3,1,2,1,8,2,1,5,0,6,0,1,1,2
AT1G04880,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AT1G04890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04900,1,0,0,0,2,0,0,0,2,0,0,0,2,1,1,0
AT1G04910,8,7,3,10,1,4,1,7,4,3,1,0,7,5,3,0
AT1G04920,0,1,1,0,1,0,0,2,0,0,1,1,2,0,0,0
AT1G04930,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
AT1G04940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G04945,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0
AT1G04950,1,3,4,2,0,1,3,2,6,3,2,4,1,1,5,0
AT1G04960,1,11,7,1,1,9,9,6,2,13,6,8,6,8,8,6
AT1G04970,12,34,8,2,10,32,4,2,7,21,7,6,10,15,15,2
AT1G04980,1,3,1,1,2,7,1,2,1,2,1,5,2,3,2,1
AT1G04985,8,9,8,5,8,17,5,6,5,11,5,14,2,12,9,5
AT1G04990,1,11,3,4,1,19,6,3,2,10,8,0,6,3,7,0
AT1G05000,1,9,0,4,3,15,1,3,4,2,2,2,1,9,0,1
AT1G05010,124,120,45,46,139,178,57,44,178,86,74,60,125,96,42,11
AT1G05020,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
AT1G05030,1,2,7,1,6,1,5,3,6,1,3,0,2,1,3,0
AT1G05040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05055,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0
AT1G05060,5,17,6,5,4,14,2,2,4,7,0,1,2,8,6,2
AT1G05061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05065,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AT1G05070,8,4,3,8,1,5,7,6,0,3,5,7,5,1,5,0
AT1G05080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05090,0,10,2,1,4,5,2,3,6,0,4,2,1,0,1,0
AT1G05100,0,23,27,0,1,19,17,0,0,29,20,0,1,13,13,0
AT1G05120,0,4,1,1,5,7,1,2,4,6,1,5,1,1,1,1
AT1G05135,10,4,2,4,12,4,3,5,11,6,3,3,33,10,4,12
AT1G05136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G05140,8,10,5,14,20,4,4,12,8,6,6,9,10,2,3,9
AT1G05150,10,2,2,6,3,4,4,3,5,1,0,5,3,1,3,1
AT1G05160,0,1,1,0,1,1,0,1,1,1,2,1,0,1,3,1
AT1G05170,3,4,1,3,4,2,0,3,1,0,4,3,1,1,1,0
AT1G05180,1,7,5,5,2,5,4,1,9,9,1,1,1,3,8,0
AT1G05190,81,104,99,118,135,120,129,172,202,71,137,165,162,83,137,116
AT1G05200,9,3,1,6,8,7,0,9,3,5,4,2,10,2,1,6
AT1G05205,5,2,1,3,5,7,1,2,1,0,2,6,3,10,0,2
AT1G05210,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT1G05220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05230,0,2,4,1,1,1,1,2,1,3,0,3,2,0,0,0
AT1G05240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05250,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0
AT1G05260,24,2,1,7,9,2,0,10,12,1,0,7,2,6,4,6
AT1G05270,5,12,6,10,9,14,8,2,7,5,5,4,1,2,5,4
AT1G05280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G05290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05300,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
AT1G05310,1,4,1,1,2,2,1,0,1,4,0,1,0,0,0,0
AT1G05320,1,0,2,3,0,1,0,2,0,1,2,5,1,0,1,0
AT1G05330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05340,5,65,56,0,12,63,36,1,18,57,50,1,4,65,42,0
AT1G05350,2,4,2,5,13,6,2,6,5,2,6,2,3,2,2,2
AT1G05360,1,1,4,1,2,1,0,1,6,4,1,1,4,1,0,2
AT1G05370,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
AT1G05380,4,2,3,1,2,1,2,3,5,8,9,0,2,1,5,3
AT1G05385,5,0,1,1,2,1,0,1,1,1,2,6,1,1,0,5
AT1G05390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AT1G05410,2,3,0,0,2,1,0,2,8,2,0,0,5,3,2,2
AT1G05420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05430,5,9,3,8,6,8,1,13,9,7,3,4,6,9,1,1
AT1G05440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G05450,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
AT1G05460,2,0,1,3,1,0,1,0,5,0,1,0,0,2,0,3
AT1G05470,0,0,0,2,3,1,2,3,1,0,2,6,2,0,0,1
AT1G05490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05500,3,5,2,3,11,15,2,7,9,4,4,1,7,2,4,2
AT1G05510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT1G05520,6,14,1,7,7,13,3,4,2,3,2,2,10,0,2,2
AT1G05530,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
AT1G05540,0,0,0,0,0,1,2,1,0,0,0,3,0,0,0,2
AT1G05550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05560,1,67,21,2,0,47,20,0,0,25,12,5,3,24,18,0
AT1G05562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05570,8,0,7,1,6,1,4,6,3,0,2,7,1,1,9,7
AT1G05575,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
AT1G05577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05590,3,0,0,1,2,1,1,1,7,0,0,1,6,2,5,1
AT1G05600,0,0,0,0,1,1,0,1,3,0,0,0,2,2,0,0
AT1G05610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05620,6,6,2,2,6,2,0,1,3,7,1,1,1,5,0,1
AT1G05630,2,1,2,2,2,1,0,2,2,0,0,4,0,1,0,1
AT1G05640,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0
AT1G05650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05670,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AT1G05675,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0
AT1G05680,0,50,15,2,0,45,11,2,0,20,12,4,6,16,19,1
AT1G05690,0,0,1,1,1,0,2,1,0,0,1,2,0,0,1,0
AT1G05700,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT1G05710,3,1,2,9,1,1,0,1,2,0,2,5,0,0,1,2
AT1G05720,1,0,0,11,3,1,1,2,1,1,1,0,4,1,0,2
AT1G05730,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
AT1G05740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05750,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
AT1G05760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05770,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
AT1G05780,0,1,1,2,0,1,0,0,4,1,0,4,2,1,0,1
AT1G05785,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
AT1G05790,5,0,5,1,3,3,6,0,2,1,4,1,4,0,2,1
AT1G05800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05805,8,14,1,10,26,9,0,6,13,9,5,8,14,3,2,5
AT1G05810,7,0,0,1,4,1,3,0,6,2,1,1,3,1,1,1
AT1G05820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AT1G05830,9,2,3,6,2,4,2,3,2,3,5,8,8,0,3,5
AT1G05835,0,8,1,0,5,4,0,2,0,0,3,9,5,0,0,1
AT1G05840,12,8,3,1,1,9,7,2,3,3,4,2,9,2,9,0
AT1G05850,78,92,61,94,116,95,96,115,120,59,115,141,130,36,78,76
AT1G05860,2,0,0,1,3,4,1,5,0,2,4,0,0,0,5,1
AT1G05870,6,10,14,2,1,6,13,5,1,1,19,15,1,3,12,4
AT1G05880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05890,14,28,13,2,16,37,10,10,20,9,6,2,19,7,8,1
AT1G05894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05900,0,5,2,7,2,0,1,5,3,1,0,3,3,3,1,0
AT1G05910,2,1,2,4,1,2,4,2,1,2,0,2,1,1,4,1
AT1G05920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05940,1,3,5,7,8,8,1,7,8,4,7,8,13,5,4,4
AT1G05950,0,1,1,1,1,0,0,1,2,0,0,0,1,0,0,1
AT1G05960,15,7,10,4,21,15,13,5,21,5,15,5,6,17,7,2
AT1G05970,0,2,1,0,4,0,1,0,0,1,1,2,0,2,2,1
AT1G05980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06000,0,1,0,7,1,3,0,7,2,2,4,6,0,2,1,12
AT1G06002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06010,5,4,2,0,1,0,2,0,0,0,0,1,0,1,1,1
AT1G06020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT1G06030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06040,34,35,40,88,51,66,40,91,35,32,59,125,20,37,49,42
AT1G06050,0,9,1,0,1,0,1,1,1,4,1,1,0,0,0,1
AT1G06060,1,5,3,5,5,5,5,2,11,3,9,0,0,0,10,1
AT1G06070,1,2,5,1,2,2,1,3,2,2,9,3,1,7,4,1
AT1G06080,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0
AT1G06090,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1
AT1G06100,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
AT1G06110,10,14,2,6,7,15,7,5,9,14,9,5,4,7,4,2
AT1G06120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AT1G06130,14,5,0,11,7,3,6,7,9,2,3,1,8,2,2,2
AT1G06135,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
AT1G06137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06140,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
AT1G06148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06150,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AT1G06160,1,0,0,0,0,0,0,0,2,0,0,4,1,1,0,0
AT1G06170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06180,1,9,3,7,6,2,5,5,2,3,8,1,1,5,8,0
AT1G06190,21,7,1,13,3,4,7,10,8,10,13,17,6,1,10,6
AT1G06200,15,8,13,8,3,9,13,8,9,9,4,5,10,2,4,3
AT1G06210,7,7,4,0,2,18,6,5,3,5,3,5,4,8,1,4
AT1G06220,5,7,4,13,13,4,8,8,9,2,7,3,9,0,2,3
AT1G06225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06230,13,7,2,2,8,4,2,7,6,2,4,10,2,4,2,3
AT1G06240,1,0,2,1,2,4,2,3,6,0,1,2,3,0,0,5
AT1G06250,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0
AT1G06260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06265,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT1G06270,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0
AT1G06280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06290,22,15,24,10,7,20,11,14,11,6,29,13,10,25,14,7
AT1G06310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT1G06320,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AT1G06330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06350,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
AT1G06360,1,0,5,4,5,1,12,8,6,0,0,3,1,1,0,9
AT1G06370,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,3
AT1G06380,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2
AT1G06390,9,9,7,9,4,9,4,13,21,8,5,16,12,12,12,14
AT1G06400,8,34,16,25,16,42,21,12,21,38,18,7,33,30,19,8
AT1G06410,15,30,18,8,13,39,18,12,24,27,30,32,26,20,25,5
AT1G06420,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AT1G06430,8,74,44,35,15,50,25,60,18,22,51,61,19,20,34,29
AT1G06440,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
AT1G06450,0,0,6,0,0,1,3,1,0,0,4,0,1,0,1,0
AT1G06460,62,99,14,19,64,70,6,4,59,58,10,14,52,49,20,4
AT1G06470,1,3,2,1,2,7,4,1,4,1,6,1,6,1,1,2
AT1G06475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06490,1,0,0,1,1,1,1,1,0,0,2,2,0,0,0,0
AT1G06500,0,2,2,1,1,1,0,0,7,2,0,6,6,1,1,2
AT1G06510,1,1,1,2,2,4,2,2,5,2,2,5,6,0,4,2
AT1G06515,1,1,0,1,4,9,3,2,3,6,0,1,0,1,0,1
AT1G06520,1,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0
AT1G06530,5,11,2,7,19,2,15,4,29,11,13,19,20,13,14,28
AT1G06540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT1G06550,5,1,1,8,2,2,10,23,9,7,7,20,7,5,2,6
AT1G06560,0,0,2,0,1,3,8,2,1,0,4,1,1,0,3,1
AT1G06570,40,183,111,16,37,157,91,19,22,101,119,32,40,67,143,12
AT1G06580,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
AT1G06590,0,0,0,1,1,0,0,1,2,0,1,1,0,1,2,0
AT1G06610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06620,2,1,4,2,1,1,0,4,0,0,1,0,3,0,2,0
AT1G06630,1,6,0,2,2,5,1,1,6,2,3,2,3,1,3,1
AT1G06640,9,6,17,27,16,25,17,17,11,17,16,19,11,10,5,14
AT1G06645,8,1,4,1,5,2,5,1,3,0,6,6,2,0,5,0
AT1G06650,2,17,24,14,7,15,14,7,13,4,19,23,10,9,13,4
AT1G06660,0,0,1,5,0,0,0,0,0,1,2,0,0,0,1,0
AT1G06670,1,6,2,7,2,4,1,6,3,3,1,8,3,2,2,2
AT1G06680,637,531,530,1028,954,577,482,1055,1084,362,654,1453,1007,450,506,861
AT1G06690,2,2,8,22,5,10,14,8,5,1,13,21,2,5,13,12
AT1G06700,12,23,22,11,15,41,15,27,33,26,26,21,34,30,6,10
AT1G06710,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
AT1G06720,0,2,1,4,3,2,2,1,7,1,5,10,1,1,1,2
AT1G06730,1,0,1,2,1,2,1,2,2,1,0,3,1,2,0,0
AT1G06740,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AT1G06750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AT1G06760,51,114,4,21,77,107,2,44,118,92,4,57,50,84,5,23
AT1G06770,1,6,1,0,1,2,1,1,1,1,2,4,2,0,1,0
AT1G06780,1,11,2,2,2,7,1,2,2,1,0,1,1,1,1,0
AT1G06790,1,0,0,4,7,0,0,1,1,0,1,1,4,0,0,0
AT1G06800,1,1,1,3,1,7,1,1,1,4,4,1,0,6,0,1
AT1G06810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06820,4,8,3,4,1,5,5,1,2,5,4,12,2,2,2,1
AT1G06830,0,0,1,0,0,0,0,5,1,0,0,3,2,0,1,1
AT1G06840,2,2,5,2,1,3,3,0,1,2,0,1,2,0,1,4
AT1G06850,0,0,0,2,1,1,6,1,1,2,1,1,1,1,0,0
AT1G06860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06870,3,11,3,2,1,6,1,4,5,7,2,3,1,1,3,0
AT1G06880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06890,6,5,1,1,7,14,4,0,5,8,4,2,11,1,1,10
AT1G06900,4,0,2,6,6,4,4,8,6,1,7,1,5,1,11,3
AT1G06910,1,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0
AT1G06920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06923,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AT1G06925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06950,14,18,24,42,17,14,21,30,25,5,29,34,13,10,15,23
AT1G06960,8,2,3,5,2,0,0,5,5,2,0,9,5,1,0,1
AT1G06970,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
AT1G06980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07000,6,2,3,2,1,1,2,5,0,1,7,2,1,7,5,2
AT1G07010,1,6,9,26,1,4,5,12,0,1,22,24,1,0,7,7
AT1G07020,2,5,1,3,6,0,8,2,3,4,10,0,1,0,2,1
AT1G07025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07030,1,1,8,3,8,1,10,5,3,1,6,4,0,0,3,3
AT1G07040,35,142,30,1,39,116,30,2,39,128,30,6,38,84,42,9
AT1G07050,12,1,2,0,10,9,7,0,28,1,1,1,16,0,0,0
AT1G07051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07070,4,6,0,3,0,2,3,7,3,1,0,7,2,1,0,5
AT1G07080,9,30,21,18,28,34,16,11,27,19,16,16,14,17,13,17
AT1G07090,3,1,0,0,6,0,0,2,9,1,0,0,6,1,0,0
AT1G07100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07110,37,20,20,14,32,32,30,40,40,21,51,30,17,20,12,18
AT1G07119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT1G07135,1,4,6,8,0,4,3,1,1,5,1,5,3,3,0,10
AT1G07140,37,18,17,15,31,28,18,5,22,18,25,22,12,10,15,14
AT1G07150,2,7,12,1,1,2,3,0,0,6,1,1,0,8,4,0
AT1G07160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AT1G07170,0,10,0,2,7,2,4,6,6,1,2,9,8,1,7,4
AT1G07175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07180,1,3,35,43,5,7,19,28,1,2,32,87,0,4,33,32
AT1G07190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07200,0,11,8,1,3,6,11,3,5,5,4,4,6,3,8,1
AT1G07210,2,11,2,10,3,2,0,7,5,5,2,2,5,2,1,1
AT1G07220,1,1,0,4,1,1,1,1,2,1,0,1,1,0,1,0
AT1G07230,17,7,8,0,6,5,2,2,7,3,8,15,23,9,2,2
AT1G07240,7,3,2,0,2,9,3,3,17,6,0,8,10,1,0,1
AT1G07250,11,6,11,12,6,12,8,3,3,11,3,19,3,13,10,7
AT1G07260,2,1,2,2,3,1,1,0,5,1,2,0,0,0,0,5
AT1G07270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07280,16,16,12,10,30,33,21,4,29,11,15,18,11,8,12,5
AT1G07290,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
